14986.0,0,5519455672387569
18869.0,0,2515915294906089
8157.0,0,2322615704606328
11908.0,0,7011436768111658
25195.0,0,3272691545073778
20315.0,0,9724064575128436
16735.0,1,7933309688712241
15352.0,0,1684433519720498
4187.0,0,3755069418893182
18628.0,0,6394082750850793
12329.0,0,6422684790236739
